lat,lon,tos_degC
19.5,245,26.58736572
19.5,247,26.78768311
19.5,249,27.01964722
19.5,251,27.281427
19.5,253,26.85006104
19.5,255,NaN
19.5,257,NaN
19.5,259,NaN
19.5,261,NaN
19.5,263,24.65636597
19.5,265,24.53676758
19.5,267,24.4866272
19.5,269,NaN
19.5,271,NaN
19.5,273,NaN
19.5,275,27.39507446
19.5,277,27.36937866
19.5,279,27.40374146
19.5,281,27.7413269
19.5,283,27.99764404
19.5,285,28.18236694
19.5,287,NaN
19.5,289,NaN
19.5,291,27.88649902
19.5,293,27.1597229
19.5,295,26.87694702
19.5,297,26.64614258
19.5,299,26.36306152
19.5,301,26.07579956
19.5,303,25.83794556
19.5,305,25.61000977
19.5,307,25.35537109
19.5,309,25.08275757
19.5,311,24.80559692
19.5,313,24.57579956
19.5,315,24.37056885
19.5,317,24.18532715
19.5,319,23.99605713
19.5,321,23.79049072
19.5,323,23.580896
19.5,325,23.36913452
19.5,327,23.19768677
19.5,329,23.06856689
19.5,331,23.02523193
19.5,333,23.09798584
19.5,335,23.10924683
19.5,337,22.82131348
19.5,339,22.50936279
19.5,341,21.67324219
19.5,343,21.22481689
19.5,345,NaN
19.5,347,NaN
19.5,349,NaN
19.5,351,NaN
19.5,353,NaN
19.5,355,NaN
19.5,357,NaN
19.5,359,NaN
20.5,1,NaN
20.5,3,NaN
20.5,5,NaN
20.5,7,NaN
20.5,9,NaN
20.5,11,NaN
20.5,13,NaN
20.5,15,NaN
20.5,17,NaN
20.5,19,NaN
20.5,21,NaN
20.5,23,NaN
20.5,25,NaN
20.5,27,NaN
20.5,29,NaN
20.5,31,NaN
20.5,33,NaN
20.5,35,NaN
20.5,37,NaN
20.5,39,NaN
20.5,41,NaN
20.5,43,NaN
20.5,45,NaN
20.5,47,NaN
20.5,49,NaN
20.5,51,NaN
20.5,53,NaN
20.5,55,NaN
20.5,57,NaN
20.5,59,25.35643921
20.5,61,25.32573853
20.5,63,25.37200317
20.5,65,25.61779175
20.5,67,26.29384766
20.5,69,26.98046265
20.5,71,27.60402832
20.5,73,NaN
20.5,75,NaN
20.5,77,NaN
20.5,79,NaN
20.5,81,NaN
20.5,83,NaN
20.5,85,NaN
20.5,87,NaN
20.5,89,27.23928223
20.5,91,27.14556274
20.5,93,NaN
20.5,95,NaN
20.5,97,NaN
20.5,99,NaN
20.5,101,NaN
20.5,103,NaN
20.5,105,NaN
20.5,107,22.20702515
20.5,109,22.09932861
20.5,111,19.80510864
20.5,113,21.95119629
20.5,115,24.2262207
20.5,117,23.79015503
20.5,119,24.22789917
20.5,121,25.09676514
20.5,123,26.30452881
20.5,125,25.34133301
20.5,127,24.30291138
20.5,129,24.75658569
20.5,131,24.84621582
20.5,133,25.11876831
20.5,135,25.41280518
20.5,137,25.81609497
20.5,139,26.20839844
20.5,141,26.58815918
20.5,143,26.99453125
20.5,145,27.26125488
20.5,147,27.42989502
20.5,149,27.56444702
20.5,151,27.70614014
20.5,153,27.79830322
20.5,155,27.90706787
20.5,157,27.95198975
20.5,159,27.92800293
20.5,161,27.84734497
20.5,163,27.7413269
20.5,165,27.67754517
20.5,167,27.60985718
20.5,169,27.55227051
20.5,171,27.48601685
20.5,173,27.40245972
20.5,175,27.33223877
20.5,177,27.26247559
20.5,179,27.22011719
20.5,181,27.18352661
20.5,183,27.14559326
20.5,185,27.14263306
20.5,187,27.17757568
20.5,189,27.20110474
20.5,191,27.19890747
20.5,193,27.18853149
20.5,195,27.14049683
20.5,197,27.03927002
20.5,199,26.91356812
20.5,201,26.8059021
20.5,203,26.71593628
20.5,205,26.63845215
20.5,207,26.55831299
20.5,209,26.45241699
20.5,211,26.33794556
20.5,213,26.19396362
20.5,215,26.03759155
20.5,217,25.91970215
20.5,219,25.85610352
20.5,221,25.86989746
20.5,223,25.86040649
20.5,225,25.80828247
20.5,227,25.73623047
20.5,229,25.61763916
20.5,231,25.46791992
20.5,233,25.29812012
20.5,235,25.17067871
20.5,237,25.10726318
20.5,239,25.13799438
20.5,241,25.28429565
20.5,243,25.56740723
20.5,245,25.95574341
20.5,247,26.27147827
20.5,249,26.59398804
20.5,251,26.82650146
20.5,253,26.2756897
20.5,255,NaN
20.5,257,NaN
20.5,259,NaN
20.5,261,NaN
20.5,263,24.34432373
20.5,265,24.16436157
20.5,267,24.0798584
20.5,269,NaN
20.5,271,NaN
20.5,273,NaN
20.5,275,27.3638855
20.5,277,27.44658813
20.5,279,27.41781006
20.5,281,27.7222229
20.5,283,NaN
20.5,285,NaN
20.5,287,27.12456665
20.5,289,27.05346069
20.5,291,27.05901489
20.5,293,26.94329224
20.5,295,26.81850586
20.5,297,26.62362061
20.5,299,26.39516602
20.5,301,26.15670166
20.5,303,25.93303833
20.5,305,25.6994873
20.5,307,25.43953857
20.5,309,25.16497192
20.5,311,24.86950073
20.5,313,24.61199341
20.5,315,24.38256226
20.5,317,24.17113647
20.5,319,23.96593628
20.5,321,23.76030884
20.5,323,23.52926025
20.5,325,23.25618896
20.5,327,23.01061401
20.5,329,22.80574951
20.5,331,22.65609131
20.5,333,22.61647949
20.5,335,22.57927856
20.5,337,22.33226929
20.5,339,22.15551147
20.5,341,21.38649902
20.5,343,20.60793457
20.5,345,NaN
20.5,347,NaN
20.5,349,NaN
20.5,351,NaN
20.5,353,NaN
20.5,355,NaN
20.5,357,NaN
20.5,359,NaN
21.5,1,NaN
21.5,3,NaN
21.5,5,NaN
21.5,7,NaN
21.5,9,NaN
21.5,11,NaN
21.5,13,NaN
21.5,15,NaN
21.5,17,NaN
21.5,19,NaN
21.5,21,NaN
21.5,23,NaN
21.5,25,NaN
21.5,27,NaN
21.5,29,NaN
21.5,31,NaN
21.5,33,NaN
21.5,35,NaN
21.5,37,NaN
21.5,39,NaN
21.5,41,NaN
21.5,43,NaN
21.5,45,NaN
21.5,47,NaN
21.5,49,NaN
21.5,51,NaN
21.5,53,NaN
21.5,55,NaN
21.5,57,NaN
21.5,59,NaN
21.5,61,25.05962524
21.5,63,25.06923828
21.5,65,25.23946533
21.5,67,25.82817993
21.5,69,25.66066895
21.5,71,NaN
21.5,73,NaN
21.5,75,NaN
21.5,77,NaN
21.5,79,NaN
21.5,81,NaN
21.5,83,NaN
21.5,85,NaN
21.5,87,NaN
21.5,89,26.85671387
21.5,91,26.76412354
21.5,93,NaN
21.5,95,NaN
21.5,97,NaN
21.5,99,NaN
21.5,101,NaN
21.5,103,NaN
21.5,105,NaN
21.5,107,NaN
21.5,109,NaN
21.5,111,15.30077515
21.5,113,19.40960083
21.5,115,23.24105225
21.5,117,22.95998535
21.5,119,23.99059448
21.5,121,24.66982422
21.5,123,25.76485596
21.5,125,24.69738159
21.5,127,23.60439453
21.5,129,23.95354614
21.5,131,23.95195923
21.5,133,24.21221313
21.5,135,24.50002441
21.5,137,24.92382202
21.5,139,25.35302124
21.5,141,25.80050049
21.5,143,26.26311646
21.5,145,26.55248413
21.5,147,26.7227417
21.5,149,26.86300049
21.5,151,27.00393066
21.5,153,27.12023315
21.5,155,27.27941284
21.5,157,27.36959229
21.5,159,27.38268433
21.5,161,27.32329712
21.5,163,27.21712646
21.5,165,27.14214478
21.5,167,27.07186279
21.5,169,27.01152954
21.5,171,26.94503174
21.5,173,26.86800537
21.5,175,26.7854248
21.5,177,26.70317993
21.5,179,26.6625
21.5,181,26.63295898
21.5,183,26.58876953
21.5,185,26.58016357
21.5,187,26.63875732
21.5,189,26.69347534
21.5,191,26.72780762
21.5,193,26.74398193
21.5,195,26.71569214
21.5,197,26.64077148
21.5,199,26.53582153
21.5,201,26.45025024
21.5,203,26.37365112
21.5,205,26.31875
21.5,207,26.25246582
21.5,209,26.15001831
21.5,211,26.0382019
21.5,213,25.87191162
21.5,215,25.67702637
21.5,217,25.49971924
21.5,219,25.36678467
21.5,221,25.32946167
21.5,223,25.31664429
21.5,225,25.3048645
21.5,227,25.27663574
21.5,229,25.17733154
21.5,231,25.00985107
21.5,233,24.81411133
21.5,235,24.65307007
21.5,237,24.53344116
21.5,239,24.50338135
21.5,241,24.63546143
21.5,243,24.91347656
21.5,245,25.31786499
21.5,247,25.74605713
21.5,249,26.11156616
21.5,251,26.28984985
21.5,253,25.52922974
21.5,255,NaN
21.5,257,NaN
21.5,259,NaN
21.5,261,NaN
21.5,263,23.80672607
21.5,265,23.76140747
21.5,267,23.63948975
21.5,269,24.14977417
21.5,271,NaN
21.5,273,26.65560303
21.5,275,27.29750977
21.5,277,27.07470093
21.5,279,26.27767334
21.5,281,NaN
21.5,283,26.62554321
21.5,285,26.83800659
21.5,287,27.10360107
21.5,289,27.03228149
21.5,291,27.06618652
21.5,293,26.93676147
21.5,295,26.71761475
21.5,297,26.55068359
21.5,299,26.37426147
21.5,301,26.18032227
21.5,303,25.97115479
21.5,305,25.74221191
21.5,307,25.49831543
21.5,309,25.2461792
21.5,311,24.95455322
21.5,313,24.67885742
21.5,315,24.42427979
21.5,317,24.18532715
21.5,319,23.96834717
21.5,321,23.77556763
21.5,323,23.54296265
21.5,325,23.23189697
21.5,327,22.92492065
21.5,329,22.64901123
21.5,331,22.39443359
21.5,333,22.23043213
21.5,335,22.12209473
21.5,337,21.88738403
21.5,339,21.81737671
21.5,341,21.12597046
21.5,343,20.0984436
21.5,345,NaN
21.5,347,NaN
21.5,349,NaN
21.5,351,NaN
21.5,353,NaN
21.5,355,NaN
21.5,357,NaN
21.5,359,NaN
22.5,1,NaN
22.5,3,NaN
22.5,5,NaN
22.5,7,NaN
22.5,9,NaN
22.5,11,NaN
22.5,13,NaN
22.5,15,NaN
22.5,17,NaN
22.5,19,NaN
22.5,21,NaN
22.5,23,NaN
22.5,25,NaN
22.5,27,NaN
22.5,29,NaN
22.5,31,NaN
22.5,33,NaN
22.5,35,NaN
22.5,37,NaN
22.5,39,NaN
22.5,41,NaN
22.5,43,NaN
22.5,45,NaN
22.5,47,NaN
22.5,49,NaN
22.5,51,NaN
22.5,53,NaN
22.5,55,NaN
22.5,57,NaN
22.5,59,NaN
22.5,61,24.99157104
22.5,63,24.96508179
22.5,65,25.10997925
22.5,67,25.24465332
22.5,69,25.22716675
22.5,71,NaN
22.5,73,NaN
22.5,75,NaN
22.5,77,NaN
22.5,79,NaN
22.5,81,NaN
22.5,83,NaN
22.5,85,NaN
22.5,87,NaN
22.5,89,NaN
22.5,91,NaN
22.5,93,NaN
22.5,95,NaN
22.5,97,NaN
22.5,99,NaN
22.5,101,NaN
22.5,103,NaN
22.5,105,NaN
22.5,107,NaN
22.5,109,NaN
22.5,111,NaN
22.5,113,NaN
22.5,115,NaN
22.5,117,22.5354248
22.5,119,22.92598877
22.5,121,24.18642578
22.5,123,24.968927
22.5,125,23.84862671
22.5,127,22.86260376
22.5,129,22.96550903
22.5,131,23.00689087
22.5,133,23.21160278
22.5,135,23.48482666
22.5,137,23.9326416
22.5,139,24.42669067
22.5,141,24.98098145
22.5,143,25.52108154
22.5,145,25.82457886
22.5,147,25.97542725
22.5,149,26.09783325
22.5,151,26.22780762
22.5,153,26.36544189
22.5,155,26.54277954
22.5,157,26.64257202
22.5,159,26.65895996
22.5,161,26.5850769
22.5,163,26.47002563
22.5,165,26.38268433
22.5,167,26.30178223
22.5,169,26.23198853
22.5,171,26.15245972
22.5,173,26.06533203
22.5,175,25.97271118
22.5,177,25.87175903
22.5,179,25.82134399
22.5,181,25.80581055
22.5,183,25.7708374
22.5,185,25.77230225
22.5,187,25.86293945
22.5,189,25.95220337
22.5,191,26.02382813
22.5,193,26.07549438
22.5,195,26.08944092
22.5,197,26.06569824
22.5,199,25.99389038
22.5,201,25.93007813
22.5,203,25.87709961
22.5,205,25.86049805
22.5,207,25.8250061
22.5,209,25.73665771
22.5,211,25.64837036
22.5,213,25.50582275
22.5,215,25.31835327
22.5,217,25.1093689
22.5,219,24.91365967
22.5,221,24.7963501
22.5,223,24.73220215
22.5,225,24.72142944
22.5,227,24.71471558
22.5,229,24.65044556
22.5,231,24.49880371
22.5,233,24.27999268
22.5,235,24.06749878
22.5,237,23.90529785
22.5,239,23.8293396
22.5,241,23.95516357
22.5,243,24.24883423
22.5,245,24.66948853
22.5,247,25.18874512
22.5,249,25.46639404
22.5,251,25.5616394
22.5,253,25.43636475
22.5,255,NaN
22.5,257,NaN
22.5,259,NaN
22.5,261,NaN
22.5,263,23.66106567
22.5,265,23.2980896
22.5,267,23.11852417
22.5,269,23.76040039
22.5,271,24.69506226
22.5,273,26.50936279
22.5,275,27.30553589
22.5,277,26.8303772
22.5,279,NaN
22.5,281,26.54863892
22.5,283,26.62554321
22.5,285,26.67565308
22.5,287,26.57616577
22.5,289,26.49181519
22.5,291,26.65618286
22.5,293,26.75264893
22.5,295,26.65377197
22.5,297,26.4531189
22.5,299,26.22548828
22.5,301,26.02416382
22.5,303,25.82683716
22.5,305,25.62017212
22.5,307,25.4197937
22.5,309,25.2227417
22.5,311,24.97814331
22.5,313,24.71682129
22.5,315,24.45351563
22.5,317,24.203302
22.5,319,23.97628174
22.5,321,23.78045044
22.5,323,23.56722412
22.5,325,23.27523193
22.5,327,22.93630371
22.5,329,22.58498535
22.5,331,22.24431763
22.5,333,21.96694336
22.5,335,21.73638306
22.5,337,21.43465576
22.5,339,21.32937012
22.5,341,20.65532837
22.5,343,19.93123779
22.5,345,NaN
22.5,347,NaN
22.5,349,NaN
22.5,351,NaN
22.5,353,NaN
22.5,355,NaN
22.5,357,NaN
22.5,359,NaN
23.5,1,NaN
23.5,3,NaN
23.5,5,NaN
23.5,7,NaN
23.5,9,NaN
23.5,11,NaN
23.5,13,NaN
23.5,15,NaN
23.5,17,NaN
23.5,19,NaN
23.5,21,NaN
23.5,23,NaN
23.5,25,NaN
23.5,27,NaN
23.5,29,NaN
23.5,31,NaN
23.5,33,NaN
23.5,35,NaN
23.5,37,NaN
23.5,39,NaN
23.5,41,NaN
23.5,43,NaN
23.5,45,NaN
23.5,47,NaN
23.5,49,NaN
23.5,51,NaN
23.5,53,NaN
23.5,55,NaN
23.5,57,NaN
23.5,59,25.03237305
23.5,61,24.98726807
23.5,63,24.93959961
23.5,65,24.99468384
23.5,67,24.66314087
23.5,69,NaN
23.5,71,NaN
23.5,73,NaN
23.5,75,NaN
23.5,77,NaN
23.5,79,NaN
23.5,81,NaN
23.5,83,NaN
23.5,85,NaN
23.5,87,NaN
23.5,89,NaN
23.5,91,NaN
23.5,93,NaN
23.5,95,NaN
23.5,97,NaN
23.5,99,NaN
23.5,101,NaN
23.5,103,NaN
23.5,105,NaN
23.5,107,NaN
23.5,109,NaN
23.5,111,NaN
23.5,113,NaN
23.5,115,NaN
23.5,117,NaN
23.5,119,21.1909729
23.5,121,NaN
23.5,123,24.00606689
23.5,125,23.11647949
23.5,127,22.41552124
23.5,129,22.24672852
23.5,131,22.18694458
23.5,133,22.26738892
23.5,135,22.49718628
23.5,137,22.9248291
23.5,139,23.43984375
23.5,141,24.06090698
23.5,143,24.65841064
23.5,145,24.96785889
23.5,147,25.08980713
23.5,149,25.17995605
23.5,151,25.29128418
23.5,153,25.4409729
23.5,155,25.61885986
23.5,157,25.7111145
23.5,159,25.71898804
23.5,161,25.62404785
23.5,163,25.49544678
23.5,165,25.39119873
23.5,167,25.29595337
23.5,169,25.21315918
23.5,171,25.11556396
23.5,173,25.0095459
23.5,175,24.89794312
23.5,177,24.77303467
23.5,179,24.70644531
23.5,181,24.69854126
23.5,183,24.68081055
23.5,185,24.70641479
23.5,187,24.83031616
23.5,189,24.95089111
23.5,191,25.05874023
23.5,193,25.14940796
23.5,195,25.21642456
23.5,197,25.25213013
23.5,199,25.22075806
23.5,201,25.18505249
23.5,203,25.16420898
23.5,205,25.20214233
23.5,207,25.21935425
23.5,209,25.16835938
23.5,211,25.12322388
23.5,213,25.03057251
23.5,215,24.8862854
23.5,217,24.68477783
23.5,219,24.45861206
23.5,221,24.27538452
23.5,223,24.15569458
23.5,225,24.1267334
23.5,227,24.12459717
23.5,229,24.08904419
23.5,231,23.95046387
23.5,233,23.70723877
23.5,235,23.4494873
23.5,237,23.25808105
23.5,239,23.16323242
23.5,241,23.30797729
23.5,243,23.63704834
23.5,245,24.0828186
23.5,247,24.67122803
23.5,249,24.77648315
23.5,251,24.96199951
23.5,253,NaN
23.5,255,NaN
23.5,257,NaN
23.5,259,NaN
23.5,261,NaN
23.5,263,23.22719727
23.5,265,22.93853149
23.5,267,22.72280273
23.5,269,23.40401611
23.5,271,24.60863647
23.5,273,26.27953491
23.5,275,27.0289856
23.5,277,26.31240234
23.5,279,26.09969482
23.5,281,26.49553833
23.5,283,26.59838257
23.5,285,26.37310181
23.5,287,26.04750977
23.5,289,25.91396484
23.5,291,26.13182983
23.5,293,26.38878784
23.5,295,26.3975769
23.5,297,26.19378052
23.5,299,25.93493042
23.5,301,25.73262939
23.5,303,25.54754028
23.5,305,25.36687622
23.5,307,25.21035156
23.5,309,25.06603394
23.5,311,24.87536011
23.5,313,24.6413208
23.5,315,24.38424072
23.5,317,24.13878784
23.5,319,23.91774902
23.5,321,23.73140869
23.5,323,23.55196533
23.5,325,23.3053833
23.5,327,22.97054443
23.5,329,22.57775269
23.5,331,22.17791138
23.5,333,21.80687866
23.5,335,21.45766602
23.5,337,21.06560669
23.5,339,20.86312256
23.5,341,20.19512329
23.5,343,19.09923706
23.5,345,NaN
23.5,347,NaN
23.5,349,NaN
23.5,351,NaN
23.5,353,NaN
23.5,355,NaN
23.5,357,NaN
23.5,359,NaN
24.5,1,NaN
24.5,3,NaN
24.5,5,NaN
24.5,7,NaN
24.5,9,NaN
24.5,11,NaN
24.5,13,NaN
24.5,15,NaN
24.5,17,NaN
24.5,19,NaN
24.5,21,NaN
24.5,23,NaN
24.5,25,NaN
24.5,27,NaN
24.5,29,NaN
24.5,31,NaN
24.5,33,NaN
24.5,35,NaN
24.5,37,NaN
24.5,39,NaN
24.5,41,NaN
24.5,43,NaN
24.5,45,NaN
24.5,47,NaN
24.5,49,NaN
24.5,51,NaN
24.5,53,NaN
24.5,55,NaN
24.5,57,25.03237305
24.5,59,25.03237305
24.5,61,24.98726807
24.5,63,24.93959961
24.5,65,24.99468384
24.5,67,24.66314087
24.5,69,NaN
24.5,71,NaN
24.5,73,NaN
24.5,75,NaN
24.5,77,NaN
24.5,79,NaN
24.5,81,NaN
24.5,83,NaN
24.5,85,NaN
24.5,87,NaN
24.5,89,NaN
24.5,91,NaN
24.5,93,NaN
24.5,95,NaN
24.5,97,NaN
24.5,99,NaN
24.5,101,NaN
24.5,103,NaN
24.5,105,NaN
24.5,107,NaN
24.5,109,NaN
24.5,111,NaN
24.5,113,NaN
24.5,115,NaN
24.5,117,NaN
24.5,119,NaN
24.5,121,NaN
24.5,123,22.79845581
24.5,125,22.8795105
24.5,127,22.80150757
24.5,129,22.18886719
24.5,131,21.54274902
24.5,133,21.36651001
24.5,135,21.53881226
24.5,137,21.86794434
24.5,139,22.32213745
24.5,141,22.93981323
24.5,143,23.57741699
24.5,145,23.89229736
24.5,147,23.9734436
24.5,149,24.00945435
24.5,151,24.09511719
24.5,153,24.24901733
24.5,155,24.40795288
24.5,157,24.47506104
24.5,159,24.46965942
24.5,161,24.35720215
24.5,163,24.20900879
24.5,165,24.0760437
24.5,167,23.96212158
24.5,169,23.86281738
24.5,171,23.74379883
24.5,173,23.60701904
24.5,175,23.45299683
24.5,177,23.2947937
24.5,179,23.20443115
24.5,181,23.18865356
24.5,183,23.20562134
24.5,185,23.28988037
24.5,187,23.45299683
24.5,189,23.60027466
24.5,191,23.74709473
24.5,193,23.88192139
24.5,195,24.01891479
24.5,197,24.1194397
24.5,199,24.1296936
24.5,201,24.12334595
24.5,203,24.13475952
24.5,205,24.25167236
24.5,207,24.359552
24.5,209,24.38579712
24.5,211,24.40728149
24.5,213,24.39040527
24.5,215,24.33733521
24.5,217,24.20449219
24.5,219,24.00625
24.5,221,23.79143677
24.5,223,23.62764893
24.5,225,23.55681763
24.5,227,23.52953491
24.5,229,23.50231323
24.5,231,23.35344849
24.5,233,23.07747803
24.5,235,22.79119263
24.5,237,22.58248291
24.5,239,22.50927124
24.5,241,22.71846924
24.5,243,23.115625
24.5,245,23.61574707
24.5,247,24.22384033
24.5,249,NaN
24.5,251,NaN
24.5,253,NaN
24.5,255,NaN
24.5,257,NaN
24.5,259,NaN
24.5,261,NaN
24.5,263,23.14550171
24.5,265,22.83684692
24.5,267,22.68786011
24.5,269,23.20049438
24.5,271,23.85582886
24.5,273,25.36934814
24.5,275,26.24608765
24.5,277,25.48504028
24.5,279,25.38063965
24.5,281,26.04433594
24.5,283,26.28707275
24.5,285,25.92110596
24.5,287,25.5392395
24.5,289,25.26802979
24.5,291,25.34899292
24.5,293,25.65328369
24.5,295,25.77199707
24.5,297,25.66262207
24.5,299,25.46575317
24.5,301,25.30245361
24.5,303,25.12716064
24.5,305,24.97026978
24.5,307,24.84057007
24.5,309,24.72033081
24.5,311,24.57601318
24.5,313,24.37709961
24.5,315,24.1451355
24.5,317,23.92794189
24.5,319,23.7444397
24.5,321,23.59511719
24.5,323,23.46029053
24.5,325,23.2803894
24.5,327,22.9999939
24.5,329,22.6211792
24.5,331,22.19475708
24.5,333,21.75631104
24.5,335,21.31524048
24.5,337,20.83394775
24.5,339,20.44683228
24.5,341,19.78554688
24.5,343,18.8855835
24.5,345,NaN
24.5,347,NaN
24.5,349,NaN
24.5,351,NaN
24.5,353,NaN
24.5,355,NaN
24.5,357,NaN
24.5,359,NaN
25.5,1,NaN
25.5,3,NaN
25.5,5,NaN
25.5,7,NaN
25.5,9,NaN
25.5,11,NaN
25.5,13,NaN
25.5,15,NaN
25.5,17,NaN
25.5,19,NaN
25.5,21,NaN
25.5,23,NaN
25.5,25,NaN
25.5,27,NaN
25.5,29,NaN
25.5,31,NaN
25.5,33,NaN
25.5,35,NaN
25.5,37,NaN
25.5,39,NaN
25.5,41,NaN
25.5,43,NaN
25.5,45,NaN
25.5,47,NaN
25.5,49,NaN
25.5,51,NaN
25.5,53,NaN
25.5,55,NaN
25.5,57,25.03237305
25.5,59,25.03237305
25.5,61,NaN
25.5,63,24.93959961
25.5,65,NaN
25.5,67,NaN
25.5,69,NaN
25.5,71,NaN
25.5,73,NaN
25.5,75,NaN
25.5,77,NaN
25.5,79,NaN
25.5,81,NaN
25.5,83,NaN
25.5,85,NaN
25.5,87,NaN
25.5,89,NaN
25.5,91,NaN
25.5,93,NaN
25.5,95,NaN
25.5,97,NaN
25.5,99,NaN
25.5,101,NaN
25.5,103,NaN
25.5,105,NaN
25.5,107,NaN
25.5,109,NaN
25.5,111,NaN
25.5,113,NaN
25.5,115,NaN
25.5,117,NaN
25.5,119,NaN
25.5,121,20.7505127
25.5,123,21.77764282
25.5,125,22.09630737
25.5,127,22.65117798
25.5,129,22.14840088
25.5,131,21.36483154
25.5,133,21.02678833
25.5,135,21.03103027
25.5,137,21.16558228
25.5,139,21.44173584
25.5,141,21.88866577
25.5,143,22.42138062
25.5,145,22.71813354
25.5,147,22.79308472
25.5,149,22.79909668
25.5,151,22.86403809
25.5,153,23.01711426
25.5,155,23.15941772
25.5,157,23.2100769
25.5,159,23.19777832
25.5,161,23.07521973
25.5,163,22.91616211
25.5,165,22.76366577
25.5,167,22.63942871
25.5,169,22.53002319
25.5,171,22.39211426
25.5,173,22.23186646
25.5,175,22.05297241
25.5,177,21.87536011
25.5,179,21.75820313
25.5,181,21.71505127
25.5,183,21.73232422
25.5,185,21.82802734
25.5,187,21.9848877
25.5,189,22.12774048
25.5,191,22.28426514
25.5,193,22.43972168
25.5,195,22.62603149
25.5,197,22.77977905
25.5,199,22.84472046
25.5,201,22.89238892
25.5,203,22.95379028
25.5,205,23.1435791
25.5,207,23.32695923
25.5,209,23.42516479
25.5,211,23.51098022
25.5,213,23.56664429
25.5,215,23.60909424
25.5,217,23.56670532
25.5,219,23.43322144
25.5,221,23.2335144
25.5,223,23.05739746
25.5,225,22.96068726
25.5,227,22.92476807
25.5,229,22.9112793
25.5,231,22.74715576
25.5,233,22.43465576
25.5,235,22.12203369
25.5,237,21.91930542
25.5,239,21.9008728
25.5,241,22.19155273
25.5,243,22.6708313
25.5,245,23.18728027
25.5,247,NaN
25.5,249,NaN
25.5,251,NaN
25.5,253,NaN
25.5,255,NaN
25.5,257,NaN
25.5,259,NaN
25.5,261,NaN
25.5,263,22.8979126
25.5,265,22.67208252
25.5,267,22.52492676
25.5,269,22.85985718
25.5,271,23.12258301
25.5,273,24.37056885
25.5,275,25.16686401
25.5,277,24.45736084
25.5,279,25.13567505
25.5,281,25.73427734
25.5,283,25.90633545
25.5,285,25.37911377
25.5,287,24.93648682
25.5,289,24.51296387
25.5,291,24.46386108
25.5,293,24.80333862
25.5,295,25.01516113
25.5,297,24.9911438
25.5,299,24.86324463
25.5,301,24.75737915
25.5,303,24.60500488
25.5,305,24.46807251
25.5,307,24.35683594
25.5,309,24.2519165
25.5,311,24.13417969
25.5,313,23.962854
25.5,315,23.75893555
25.5,317,23.57171021
25.5,319,23.42485962
25.5,321,23.3159729
25.5,323,23.23116455
25.5,325,23.12243042
25.5,327,22.92998657
25.5,329,22.62783203
25.5,331,22.23082886
25.5,333,21.77184448
25.5,335,21.28862915
25.5,337,20.75811157
25.5,339,20.24749146
25.5,341,19.58724365
25.5,343,18.67739258
25.5,345,NaN
25.5,347,NaN
25.5,349,NaN
25.5,351,NaN
25.5,353,NaN
25.5,355,NaN
25.5,357,NaN
25.5,359,NaN
26.5,1,NaN
26.5,3,NaN
26.5,5,NaN
26.5,7,NaN
26.5,9,NaN
26.5,11,NaN
26.5,13,NaN
26.5,15,NaN
26.5,17,NaN
26.5,19,NaN
26.5,21,NaN
26.5,23,NaN
26.5,25,NaN
26.5,27,NaN
26.5,29,NaN
26.5,31,NaN
26.5,33,NaN
26.5,35,NaN
26.5,37,NaN
26.5,39,NaN
26.5,41,NaN
26.5,43,NaN
26.5,45,NaN
26.5,47,NaN
26.5,49,NaN
26.5,51,NaN
26.5,53,NaN
26.5,55,NaN
26.5,57,NaN
26.5,59,NaN
26.5,61,NaN
26.5,63,NaN
26.5,65,NaN
26.5,67,NaN
26.5,69,NaN
26.5,71,NaN
26.5,73,NaN
26.5,75,NaN
26.5,77,NaN
26.5,79,NaN
26.5,81,NaN
26.5,83,NaN
26.5,85,NaN
26.5,87,NaN
26.5,89,NaN
26.5,91,NaN
26.5,93,NaN
26.5,95,NaN
26.5,97,NaN
26.5,99,NaN
26.5,101,NaN
26.5,103,NaN
26.5,105,NaN
26.5,107,NaN
26.5,109,NaN
26.5,111,NaN
26.5,113,NaN
26.5,115,NaN
26.5,117,NaN
26.5,119,NaN
26.5,121,21.1105896
26.5,123,20.88561401
26.5,125,20.362146
26.5,127,21.63811646
26.5,129,22.03606567
26.5,131,21.80803833
26.5,133,21.44902954
26.5,135,21.11965332
26.5,137,20.93734131
26.5,139,20.89406738
26.5,141,20.93996582
26.5,143,21.16341553
26.5,145,21.4309021
26.5,147,21.56582031
26.5,149,21.57866821
26.5,151,21.63121948
26.5,153,21.78508911
26.5,155,21.91796265
26.5,157,21.96810303
26.5,159,21.96047363
26.5,161,21.83602295
26.5,163,21.67962036
26.5,165,21.5197998
26.5,167,21.40007935
26.5,169,21.29326782
26.5,171,21.14067993
26.5,173,20.96956787
26.5,175,20.79552612
26.5,177,20.62307129
26.5,179,20.47567139
26.5,181,20.37703857
26.5,183,20.34615479
26.5,185,20.38497314
26.5,187,20.46901855
26.5,189,20.56630859
26.5,191,20.69371948
26.5,193,20.83544312
26.5,195,21.04360352
26.5,197,21.23363647
26.5,199,21.37276611
26.5,201,21.51061401
26.5,203,21.64376221
26.5,205,21.89464722
26.5,207,22.12337646
26.5,209,22.27776489
26.5,211,22.4163147
26.5,213,22.52999268
26.5,215,22.66521606
